x,y,z
0.6147112762451171,0.3764882110595703,9.976039767456054
0.719457598876953,0.6727706665039062,10.00955859069824
0.6332663391113281,0.7709329345703124,10.135852728271484
0.6913257293701172,0.7942764007568359,10.08677159423828
0.613514175415039,0.7439981658935546,10.136451278686522
0.5734112976074218,0.3435679382324219,10.14542953491211
0.49021278991699213,0.36571430358886714,10.142436782836914
0.604535919189453,0.6943184814453125,10.1131078125
0.6290764862060546,0.6949170318603515,10.09395419921875
0.6524199523925781,0.594959112548828,10.134655627441406
0.6458358978271485,0.5704185455322265,10.02990930480957
0.63206923828125,0.5422866760253906,9.974244116210937
0.5488707305908203,0.7332242584228515,10.105326657104492
0.661398208618164,0.6937199310302734,10.081983190917969
0.5410895751953124,0.7003039855957031,10.101735354614258
0.5967547637939453,0.4638765716552734,9.919177478027343
0.4878185882568359,0.5883750579833984,10.422558377075195
0.6332663391113281,0.6619967590332031,10.101136804199218
0.6338648895263671,0.7009025360107421,10.050858569335936
0.6721721160888672,0.6350619903564453,9.906607919311522
0.699705435180664,0.6793547210693359,10.150816488647461
0.5961562133789062,0.6943184814453125,10.111910711669921
0.5386953735351562,0.6272808349609375,10.039486111450195
0.5722141967773438,0.5039794494628906,10.150816488647461
0.5213374114990235,0.8457517364501953,9.967061511230469
0.623090982055664,0.5027823486328125,9.885658654785155
0.6985083343505859,0.40402153015136716,9.982623822021484
0.5434837768554687,0.5255272644042969,9.89583401184082
0.5626373901367188,0.5781997009277343,10.29207438659668
0.6853402252197265,0.7559691741943358,9.890447058105469
0.7338228088378905,0.6847416748046875,9.904812268066406
0.5901707092285156,0.565031591796875,9.95987890625
0.5847837554931641,0.6470329986572265,10.077194787597655
0.612915625,0.5111620544433594,10.01674119567871
0.6781576202392577,0.7146691955566405,9.957484704589843
0.5704185455322265,0.699705435180664,10.081983190917969
0.8098387115478515,0.5237316131591797,10.101136804199218
0.7032967376708984,0.5835866546630859,10.140641131591796
0.6697779144287109,0.6362590911865234,9.997587582397461
0.6925228302001952,0.7823053924560547,10.392630856323242
0.7110778930664062,0.5674257934570313,10.060435375976562
0.6302735870361328,0.46507367248535153,10.159196194458007
0.5865794067382812,0.45190556335449217,9.957484704589843
0.6398503936767578,0.7942764007568359,10.302848294067383
0.7188590484619141,0.8996212738037109,10.112509262084961
0.6889315277099609,0.6566098052978515,10.005368737792969
0.6308721374511719,0.3363853332519531,9.962273107910155
0.718260498046875,0.7134720947265625,10.134655627441406
0.6260837341308594,0.7242460021972655,10.238204849243164
0.5578489868164063,0.6584054565429687,10.067019430541992
0.6655880615234374,0.32920272827148434,10.041281762695311
0.4860229370117187,0.3938461730957031,10.091559997558592
0.5093664031982421,0.5961562133789062,10.211270080566406
0.5416881256103515,0.7056909393310546,10.204087475585936
0.6398503936767578,0.5255272644042969,10.035296258544921
0.7517793212890624,0.622492431640625,10.167575900268554
0.679953271484375,0.4860229370117187,10.110713610839843
0.709880792236328,0.5195417602539062,10.045471615600585
0.6314706878662109,0.747589468383789,10.150217938232421
0.6266822845458984,0.5871779571533203,10.263343966674803
0.7368155609130859,0.5674257934570313,10.191517916870117
0.6111199737548828,0.7529764221191406,10.143633883666991
0.5159504577636719,0.6787561706542968,10.270526571655273
0.679953271484375,0.5889736083984375,10.110115060424803
0.6494272003173828,0.6302735870361328,10.172962854003906
0.7050923889160156,0.6236895324707031,10.059836825561522
0.5728127471923827,0.7272387542724609,10.146626635742187
0.6691793640136718,0.5758054992675781,9.93354268798828
0.5309142181396485,0.4339490509033203,10.301651193237305
0.5542576843261718,0.6248866333007812,9.95987890625
0.5542576843261718,0.6578069061279297,10.19510921936035
0.5333084197998047,0.6051344696044921,10.244788903808594
0.4429273071289062,0.5973533142089843,9.907206469726562
0.6200982299804687,0.5674257934570313,9.958083255004881
0.6649895111083984,0.7128735443115234,10.349535226440429
0.7206546997070312,0.8092401611328125,10.41896707458496
0.7044938385009765,0.5728127471923827,10.014945544433592
0.729034405517578,0.48123453369140623,10.092158547973632
0.5698199951171875,0.5099649536132812,10.237606298828124
0.6200982299804687,0.6338648895263671,10.149619387817383
0.5608417388916015,0.5997475158691405,10.08677159423828
0.6206967803955078,0.6051344696044921,10.165181698608398
0.5297171173095703,0.5345055206298828,9.926360083007811
0.4914098907470703,0.6685808135986328,10.313023651123046
0.6697779144287109,0.7607575775146483,10.103531005859374
0.6350619903564453,0.7272387542724609,10.187328063964843
0.5386953735351562,0.5925649108886718,10.116699114990233
0.6177040283203125,0.4129997863769531,10.157999093627929
0.604535919189453,0.5877765075683593,10.24000050048828
0.5243301635742187,0.7392097625732421,10.105326657104492
0.7649474304199219,0.6338648895263671,10.020332498168944
0.6105214233398437,0.47644613037109373,10.067617980957031
0.737414111328125,0.5339069702148437,10.112509262084961
0.5536591339111328,0.6494272003173828,10.13226142578125
0.7176619476318359,0.8864531646728515,10.196904870605469
0.7272387542724609,0.5728127471923827,10.20827732849121
0.6452373474121094,0.3764882110595703,9.926958633422851
0.6171054779052734,0.508169302368164,10.165181698608398
0.6314706878662109,0.4525041137695312,10.244190353393554
0.5758054992675781,0.7541735229492187,10.238204849243164
0.6332663391113281,0.5758054992675781,10.119691867065429
0.6841431243896484,0.5764040496826172,10.155006341552733
0.5955576629638671,0.5584475372314452,10.036493359375
0.5704185455322265,0.7044938385009765,10.149020837402343
0.5985504150390625,0.6093243225097655,10.254365710449218
0.689530078125,0.7314286071777343,10.230423693847655
0.6003460662841796,0.5638344909667968,10.196904870605469
0.6524199523925781,0.5482721801757812,10.13884548034668
0.5327098693847656,0.5967547637939453,10.149020837402343
0.6787561706542968,0.584185205078125,10.134057077026366
0.5823895538330078,0.6793547210693359,10.046070166015625
0.6727706665039062,0.7218518005371093,10.002974536132811
0.5662286926269531,0.6344634399414062,10.019733947753906
0.7445967163085937,0.5327098693847656,10.031106405639648
0.5865794067382812,0.5458779785156249,10.083180291748047
0.6865373260498047,0.5823895538330078,10.256759912109374
0.6260837341308594,0.7529764221191406,10.283694680786132
0.7140706451416016,0.556053335571289,10.140042581176758
0.5967547637939453,0.5255272644042969,10.320804806518554
0.680551821899414,0.7715314849853515,10.206481677246094
0.6679822631835937,0.8834604125976562,10.193912118530273
0.5674257934570313,0.7302315063476562,10.17715270690918
0.6488286499023437,0.43574470214843747,10.096348400878906
0.584185205078125,0.3232172241210937,9.771335525512695
